-BEGIN HEADER-,,,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,,,
Dates (month/day/year): 02/01/1981 through 12/31/2023 ,,,,,,,,,,,,
Location: Latitude  22.8199   Longitude 83.2828 ,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 630.4 meters,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,
T2M                   MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,,
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) ,,,,,,,,,,,,
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) ,,,,,,,,,,,,
TS                    MERRA-2 Earth Skin Temperature (C) ,,,,,,,,,,,,
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) ,,,,,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) ,,,,,,,,,,,,
QV2M                  MERRA-2 Specific Humidity at 2 Meters (g/kg) ,,,,,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,
YEAR,DOY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,ALLSKY_SFC_LW_DWN,QV2M,RH2M,PRECTOTCORR
2020,04-12-2020,17.48,8.17,12.83,14.24,11.3,23.81,12.51,311.56,7.26,54.94,0
2020,05-12-2020,17.05,9.26,13.15,14.47,12.88,23.85,10.97,317.59,7.75,61.56,0
2020,06-12-2020,18.33,9.62,13.98,15.16,12.94,24.89,11.94,320.23,7.93,58.19,0
2020,07-12-2020,18.05,10.26,14.15,15.4,12.53,24.93,12.4,325.55,8.3,61.31,0
2020,08-12-2020,17.15,10.32,13.74,15.23,11.98,24.06,12.08,328,8.36,65.25,0
2020,09-12-2020,17.83,9.32,13.58,15.36,13.24,24.66,11.42,318.88,7.81,58.94,0
2020,10-12-2020,17.65,9.97,13.81,15.12,11.38,23.9,12.53,327.8,8.18,61.44,0
2020,11-12-2020,17.86,10.73,14.29,15.74,9.61,23.87,14.26,329.61,8.54,64.06,0
2020,12-12-2020,18.15,10.6,14.37,16.41,11.3,23.76,12.48,366.65,8.48,62.62,0
2020,13-12-2020,17.58,13.67,15.62,17.33,10.28,23.46,13.18,384.6,10.44,79.06,0.06
2020,14-12-2020,17.07,14.66,15.87,16.66,9.12,22.58,13.45,380.1,11.11,86.56,1.19
2020,15-12-2020,17.6,15.69,16.64,17.49,9.52,22.7,13.19,386.51,11.84,89,1.34
2020,16-12-2020,17.93,15.75,16.84,17.87,8.73,23.23,14.49,390.3,11.84,88.06,1.88
2020,17-12-2020,16.44,13.55,15,16.56,10.12,22.29,12.16,366.8,10.31,84.38,0.02
2020,18-12-2020,13.95,8.78,11.37,13.68,12.89,21.38,8.49,312.59,7.57,72.81,0
2020,19-12-2020,11.23,2.58,6.9,10.35,14.12,19.6,5.48,291.95,4.88,58,0
2020,20-12-2020,11.34,2.52,6.94,10.05,15.02,20.12,5.1,295.68,4.88,57.06,0
2020,21-12-2020,11.49,3.73,7.61,10.4,15.03,20.02,4.99,295.84,5.31,60.94,0
2020,22-12-2020,13.02,4.51,8.76,11.12,14.89,21.29,6.4,294.9,5.62,57.88,0
2020,23-12-2020,14.05,5.76,9.9,11.84,13.79,21.65,7.87,302.4,6.16,58.69,0
2020,24-12-2020,15.07,6.43,10.75,12.83,12.14,22.22,10.07,321.54,6.41,57.88,0
2020,25-12-2020,13.2,5.99,9.6,11.8,13.58,21.16,7.58,302.91,6.23,63.62,0
2020,26-12-2020,13.25,4.3,8.77,11.24,14.36,21.43,7.07,297.37,5.55,56.5,0
2020,27-12-2020,14.73,3.84,9.29,11.44,12.38,21.42,9.04,303.98,5.37,49.06,0
2020,28-12-2020,15.43,7.53,11.48,12.9,13.39,22.67,9.29,325.55,7.02,60.19,0
2020,29-12-2020,14.87,10.19,12.53,14.07,13.89,22.43,8.54,333.48,8.24,75.81,0
2020,30-12-2020,14.12,10.1,12.11,13.87,13.1,21.85,8.75,333.59,8.24,79.06,0
2020,31-12-2020,14.14,7.52,10.83,13.13,14.7,22.1,7.4,322.22,6.96,66.31,0
2021,01-01-2021,15.63,9.73,12.69,13.92,13.02,22.44,9.43,320.82,8,69.81,0
2021,02-01-2021,17.25,10.3,13.77,15.28,11.32,23.65,12.33,326.37,8.3,65.12,0
2021,03-01-2021,18.93,10.28,14.6,16.86,11.61,25.83,14.23,341.88,8.3,58.69,0
2021,04-01-2021,18.15,11.89,15.02,16.87,14.93,26.22,11.29,359.77,9.28,68.88,0
2021,05-01-2021,18.62,12.73,15.67,17.26,13,25.4,12.4,338.71,9.77,70.69,0
2021,06-01-2021,20.19,13.05,16.62,19.46,9.48,25.89,16.41,369.49,10.01,64.94,0.01
2021,07-01-2021,19.19,12.18,15.69,18.98,12.4,26.15,13.76,368.75,9.46,66.06,0
2021,08-01-2021,18.74,13.15,15.95,18.63,11.3,25.23,13.93,389.92,10.13,71.44,0
2021,09-01-2021,20.26,14.25,17.25,20.08,10.44,26.47,16.03,380.31,10.8,70.19,0
2021,10-01-2021,20.17,15.31,17.74,20.33,11.35,26.87,15.52,375.62,11.6,75.62,0
2021,11-01-2021,18.34,13.26,15.8,18.5,13.06,25.96,12.9,368.92,10.13,75.38,0
2021,12-01-2021,17.05,11.05,14.05,17.07,13.65,24.96,11.31,352.45,8.73,71.56,0
2021,13-01-2021,14.58,5.15,9.87,14.49,15.12,23.55,8.42,317.34,5.86,56.75,0
2021,14-01-2021,12.84,0.3,6.57,12.35,16.8,22.68,5.87,294.09,4.15,46.44,0
2021,15-01-2021,13.33,-1.17,6.08,11.73,16.45,22.96,6.51,301.88,3.78,40.19,0
2021,16-01-2021,13.61,-0.66,6.48,11.88,16.68,23.58,6.9,302.9,3.91,40.94,0
2021,17-01-2021,14.81,0.22,7.51,12.86,16.79,23.98,7.19,313.31,4.15,39.56,0
2021,18-01-2021,15.98,3.38,9.68,13.47,14.38,23.93,9.55,321.02,5.19,44.62,0
2021,19-01-2021,17.49,8.93,13.21,16.44,16.29,26.1,9.82,352.3,7.75,58.69,0
2021,20-01-2021,16.71,8.9,12.8,16.05,13.53,24.53,11,340.8,7.63,63.44,0
2021,21-01-2021,15.43,1.83,8.63,14.34,16.17,25.19,9.02,299.41,4.7,44.81,0
2021,22-01-2021,15.23,0.75,7.99,13.77,16.36,24.44,8.08,298.02,4.33,40.25,0
2021,23-01-2021,15.82,2.66,9.24,14.41,16.09,24.96,8.87,311.07,4.94,44.25,0
2021,24-01-2021,18.07,4.96,11.51,15.55,13.11,25.92,12.82,321.52,5.8,43.75,0
2021,25-01-2021,17.08,7.49,12.29,16.55,15.38,25.26,9.9,341.38,6.9,55.75,0
2021,26-01-2021,16.7,7.47,12.08,16.45,15.6,25.08,9.48,337.31,6.9,57.69,0
2021,27-01-2021,16.06,5.74,10.9,15.65,16.24,24.84,8.6,349.73,6.1,54.12,0
2021,28-01-2021,16.09,7.23,11.66,15.46,16.09,24.52,8.44,352.63,6.84,58.12,4.78
2021,29-01-2021,16.2,9.62,12.91,15.24,12.04,22.3,10.26,376.84,8.06,66,1.57
2021,30-01-2021,12.94,-1.13,5.9,12.76,16.46,22.74,6.29,304.94,3.78,42.88,0.07
2021,31-01-2021,13.7,-2.75,5.48,12.3,17.45,23.24,5.79,283.01,3.3,35.25,0
2021,01-02-2021,14.91,-1.2,6.86,13.33,16.11,24.16,8.05,289.38,3.72,36.19,0
2021,02-02-2021,15.69,0.01,7.85,14.49,16.53,25.72,9.19,295.22,4.09,37.81,0
2021,03-02-2021,16.97,0.97,8.97,15.33,15.75,26.55,10.8,312.93,4.39,37.44,0
2021,04-02-2021,18.64,1.6,10.12,16.48,15,27.17,12.17,318.39,4.58,34.06,0
2021,05-02-2021,18.31,3.58,10.94,17.01,14.92,26.73,11.81,308.52,5.25,40.25,0
2021,06-02-2021,15.81,6.85,11.33,16.33,15.33,24.3,8.96,330.67,6.59,58.62,0.25
2021,07-02-2021,15.26,2.72,8.99,15.26,16.07,24.5,8.44,298.38,5,49.56,0
2021,08-02-2021,15.92,0.2,8.06,14.92,17.57,25.87,8.3,299.85,4.15,38.44,0
2021,09-02-2021,17.86,1.05,9.46,16.24,17.31,27.26,9.94,306.92,4.39,35.19,0
2021,10-02-2021,19.32,2.72,11.01,17.86,16.11,28.95,12.84,312.95,5,36.31,0
2021,11-02-2021,19.39,3.69,11.54,18.3,14.45,28.03,13.58,324.66,5.31,38.81,0
2021,12-02-2021,19.45,5.27,12.37,18.79,16.03,28.07,12.04,331.97,5.92,41.94,0
2021,13-02-2021,20.51,7.18,13.84,19.53,14.73,28.43,13.7,332.39,6.71,44.75,0
2021,14-02-2021,20.24,5.65,12.95,19.56,14.02,28.73,14.7,335.66,6.1,41.81,0
2021,15-02-2021,20.16,5.1,12.63,19.16,15.31,28.45,13.15,333.59,5.86,39.38,0
2021,16-02-2021,20.54,8.3,14.42,19.8,14.53,28.75,14.22,375.52,7.57,48.81,11.93
2021,17-02-2021,19.66,11.67,15.67,18.98,11.09,25.76,14.68,383.92,9.09,62,4.16
2021,18-02-2021,19.08,9.84,14.47,19.62,11.68,25.93,14.24,363.85,8.06,58.44,0.06
2021,19-02-2021,19.63,9.74,14.69,20.05,12.86,26.65,13.79,356.13,8,56.19,0.04
2021,20-02-2021,19.44,7.51,13.48,19.87,14.03,27.08,13.05,356.62,6.9,49.5,0
2021,21-02-2021,20.15,4.8,12.48,19.4,14.91,28.28,13.37,338.35,5.74,38.69,0
2021,22-02-2021,20.15,3.2,11.67,19.26,15.81,29.08,13.27,333.65,5.13,35.5,0
2021,23-02-2021,20.77,3.23,12,19.68,17.66,29.91,12.25,329.84,5.13,34.19,0
2021,24-02-2021,21.83,3.21,12.52,20.49,16.75,30.92,14.16,333.43,5.19,32,0
2021,25-02-2021,22.29,4.08,13.19,21.43,18.21,32.48,14.26,352.92,5.49,33.75,0
2021,26-02-2021,22.15,4.14,13.14,21.87,18.59,32.37,13.78,348.2,5.49,34.25,0
2021,27-02-2021,23.51,3.84,13.68,22.13,17.52,32.32,14.8,341.58,5.43,30.06,0
2021,28-02-2021,24.12,6.07,15.09,23.29,16.05,32.87,16.81,366.35,6.35,33.81,0
2021,01-03-2021,24.8,5.99,15.4,23.87,16.98,33.01,16.03,371.96,6.23,32.75,0
2021,02-03-2021,22.44,3.29,12.87,22.09,16.98,31.44,14.45,348.27,5.19,31.81,0
2021,03-03-2021,22.07,-0.33,10.87,21.25,17.93,31.51,13.58,327.09,4.03,25.88,0
2021,04-03-2021,23.19,0.29,11.74,22.03,18.61,32.67,14.07,335.94,4.21,24.62,0
2021,05-03-2021,23.57,0.38,11.98,22.15,17.51,33.07,15.56,337.98,4.27,24.44,0
2021,06-03-2021,22.73,-0.38,11.17,22.29,19.17,32.87,13.69,327.67,4.03,25.5,0
2021,07-03-2021,24.46,0.52,12.49,23.37,15.7,33.2,17.51,341.08,4.33,22.94,0
2021,08-03-2021,24.43,3.02,13.73,23.68,15.52,33.4,17.88,350.41,5.13,27.25,0
2021,09-03-2021,25.76,5.05,15.4,25.12,17.6,34.39,16.79,373.63,5.86,28.88,0
2021,10-03-2021,27.02,6.3,16.66,26.1,14.9,34.73,19.83,375.65,6.41,28.81,0
2021,11-03-2021,26.52,8.09,17.3,26.23,15.04,34.4,19.36,377.24,7.26,33.12,0.09
2021,12-03-2021,25.64,10.76,18.2,26.14,14.91,33.52,18.62,397.62,8.61,42.5,0.81
2021,13-03-2021,23.01,12.04,17.52,23.26,12.32,30.79,18.46,394.09,9.34,52.81,5.19
2021,14-03-2021,24.59,6.72,15.65,24.12,15.03,32.54,17.51,367.38,6.53,34.19,0
